"x"	"y"	"pointID"	"ancID"	"anc.x"	"anc.y"	"lake"
-849347.63226341	2087405.73924832	23	1	-849527.372604958	2087280.80174039	"GLC"
-849716.751096089	2087297.30191545	24	1	-849527.372604958	2087280.80174039	"GLC"
-849586.35742096	2087278.34080143	25	1	-849527.372604958	2087280.80174039	"GLC"
-849509.303153949	2087303.31905008	26	1	-849527.372604958	2087280.80174039	"GLC"
-849530.633100273	2087292.83763894	27	1	-849527.372604958	2087280.80174039	"GLC"
-849551.585622944	2087319.89404212	28	1	-849527.372604958	2087280.80174039	"GLC"
-849651.041163088	2087249.74938027	29	1	-849527.372604958	2087280.80174039	"GLC"
-849549.872389932	2087281.11985563	30	1	-849527.372604958	2087280.80174039	"GLC"
-849526.744830057	2087304.08064289	31	1	-849527.372604958	2087280.80174039	"GLC"
-849384.720961805	2087124.04330041	32	1	-849527.372604958	2087280.80174039	"GLC"
-849519.924945732	2087444.28361175	33	1	-849527.372604958	2087280.80174039	"GLC"
-849689.906858344	2087266.04978016	34	1	-849527.372604958	2087280.80174039	"GLC"
-849520.963530488	2087308.26461287	35	1	-849527.372604958	2087280.80174039	"GLC"
-849380.822610152	2087326.18812347	36	1	-849527.372604958	2087280.80174039	"GLC"
-849487.039201207	2087243.94070081	37	1	-849527.372604958	2087280.80174039	"GLC"
-849695.318125286	2087295.02478415	38	1	-849527.372604958	2087280.80174039	"GLC"
-849459.183870511	2087257.85928599	39	1	-849527.372604958	2087280.80174039	"GLC"
-849514.688908948	2087304.61194629	40	1	-849527.372604958	2087280.80174039	"GLC"
-849440.592387089	2087350.52830662	41	1	-849527.372604958	2087280.80174039	"GLC"
-849471.847430581	2087391.98279033	42	1	-849527.372604958	2087280.80174039	"GLC"
-849597.818229021	2087285.54397131	43	1	-849527.372604958	2087280.80174039	"GLC"
-849548.966072314	2087286.70788425	44	1	-849527.372604958	2087280.80174039	"GLC"
-849531.005075523	2087303.20806596	45	1	-849527.372604958	2087280.80174039	"GLC"
-849540.576862855	2087114.9683696	1	2	-849517.220355935	2087142.29789784	"GLC"
-849474.396477196	2087260.92858425	2	2	-849517.220355935	2087142.29789784	"GLC"
-849589.166814104	2086999.2824078	3	2	-849517.220355935	2087142.29789784	"GLC"
-849308.164449293	2087164.74545233	4	2	-849517.220355935	2087142.29789784	"GLC"
-849520.242278491	2087137.34492108	5	2	-849517.220355935	2087142.29789784	"GLC"
-849398.567230789	2087042.69343156	6	2	-849517.220355935	2087142.29789784	"GLC"
-849512.01101395	2087301.17716214	7	2	-849517.220355935	2087142.29789784	"GLC"
-849694.283921292	2087161.11458425	8	2	-849517.220355935	2087142.29789784	"GLC"
-849521.99500474	2087112.54761498	9	2	-849517.220355935	2087142.29789784	"GLC"
-849307.797173114	2087299.06932138	10	2	-849517.220355935	2087142.29789784	"GLC"
-849500.047350617	2087026.13229345	11	2	-849517.220355935	2087142.29789784	"GLC"
-849493.269723606	2087301.02355383	12	2	-849517.220355935	2087142.29789784	"GLC"
-849527.293418686	2087133.33362361	13	2	-849517.220355935	2087142.29789784	"GLC"
-849517.721627158	2087126.66849534	14	2	-849517.220355935	2087142.29789784	"GLC"
-849505.243997355	2087113.66620313	15	2	-849517.220355935	2087142.29789784	"GLC"
-849527.193978279	2087080.56018734	16	2	-849517.220355935	2087142.29789784	"GLC"
-849499.618948719	2087120.91059603	17	2	-849517.220355935	2087142.29789784	"GLC"
-849479.653683861	2087025.1668374	18	2	-849517.220355935	2087142.29789784	"GLC"
-849501.884758106	2087256.65171861	19	2	-849517.220355935	2087142.29789784	"GLC"
-849724.624641411	2087122.19994629	20	2	-849517.220355935	2087142.29789784	"GLC"
-849492.373587786	2086981.00639146	21	2	-849517.220355935	2087142.29789784	"GLC"
-849524.864016193	2087132.16703024	22	2	-849517.220355935	2087142.29789784	"GLC"
-849497.760162568	2087140.31260631	23	2	-849517.220355935	2087142.29789784	"GLC"
-849638.408278864	2087209.43578457	24	2	-849517.220355935	2087142.29789784	"GLC"
-849454.635971414	2087011.36107568	25	2	-849517.220355935	2087142.29789784	"GLC"
-849540.182054119	2087077.81530269	26	2	-849517.220355935	2087142.29789784	"GLC"
-849393.107324275	2087109.9066993	27	2	-849517.220355935	2087142.29789784	"GLC"
-849444.916374811	2087125.42984104	28	2	-849517.220355935	2087142.29789784	"GLC"
-849517.988874643	2087112.91725374	29	2	-849517.220355935	2087142.29789784	"GLC"
-849537.631658959	2087111.12205949	30	2	-849517.220355935	2087142.29789784	"GLC"
-849500.363647737	2087075.93155042	31	2	-849517.220355935	2087142.29789784	"GLC"
-849497.705439979	2087108.71305575	32	2	-849517.220355935	2087142.29789784	"GLC"
-849328.235721129	2087166.59402027	33	2	-849517.220355935	2087142.29789784	"GLC"
-849515.106049151	2087133.8294916	34	2	-849517.220355935	2087142.29789784	"GLC"
-849318.910474262	2087213.17829609	35	2	-849517.220355935	2087142.29789784	"GLC"
-849518.334084108	2087108.74789668	36	2	-849517.220355935	2087142.29789784	"GLC"
-849678.710981126	2087145.04808708	37	2	-849517.220355935	2087142.29789784	"GLC"
-849515.546086258	2087126.29512532	38	2	-849517.220355935	2087142.29789784	"GLC"
-849524.827257549	2087032.9199928	39	2	-849517.220355935	2087142.29789784	"GLC"
-849539.508062716	2087109.87496444	40	2	-849517.220355935	2087142.29789784	"GLC"
-849847.95893977	2087256.49869706	1	3	-849841.071617381	2087256.35879268	"GLC"
-850022.146767109	2087333.3683132	2	3	-849841.071617381	2087256.35879268	"GLC"
-849814.39932653	2087361.47728389	3	3	-849841.071617381	2087256.35879268	"GLC"
-849894.359719919	2087236.34858081	4	3	-849841.071617381	2087256.35879268	"GLC"
-849841.144236058	2087268.61976715	5	3	-849841.071617381	2087256.35879268	"GLC"
-849668.73374862	2087203.33652783	6	3	-849841.071617381	2087256.35879268	"GLC"
-849900.705459437	2087233.15145787	7	3	-849841.071617381	2087256.35879268	"GLC"
-849864.164480088	2087390.08535271	8	3	-849841.071617381	2087256.35879268	"GLC"
-850016.055920918	2087287.632222	9	3	-849841.071617381	2087256.35879268	"GLC"
-849796.322275051	2087263.70414477	10	3	-849841.071617381	2087256.35879268	"GLC"
-849835.406165713	2087270.28298343	11	3	-849841.071617381	2087256.35879268	"GLC"
-849886.384537967	2087292.23255864	12	3	-849841.071617381	2087256.35879268	"GLC"
-850004.655185329	2087227.26493776	13	3	-849841.071617381	2087256.35879268	"GLC"
-849911.577131318	2087257.22840344	14	3	-849841.071617381	2087256.35879268	"GLC"
-849846.064160334	2087260.36619985	15	3	-849841.071617381	2087256.35879268	"GLC"
-849822.043849445	2087279.62508782	16	3	-849841.071617381	2087256.35879268	"GLC"
-850006.647974859	2087253.74400876	17	3	-849841.071617381	2087256.35879268	"GLC"
-849869.221396113	2087295.11806446	18	3	-849841.071617381	2087256.35879268	"GLC"
-849764.743347189	2087233.74797758	19	3	-849841.071617381	2087256.35879268	"GLC"
-849900.516654362	2087227.41573706	20	3	-849841.071617381	2087256.35879268	"GLC"
-849875.767150125	2087323.81062177	21	3	-849841.071617381	2087256.35879268	"GLC"
-849833.823320895	2087331.2484622	22	3	-849841.071617381	2087256.35879268	"GLC"
-849835.862517088	2087273.05966254	23	3	-849841.071617381	2087256.35879268	"GLC"
-849826.596204725	2087283.99325052	24	3	-849841.071617381	2087256.35879268	"GLC"
-849848.245716242	2087256.62039529	25	3	-849841.071617381	2087256.35879268	"GLC"
-849734.267919741	2087420.74302468	26	3	-849841.071617381	2087256.35879268	"GLC"
-849725.713288583	2087234.77651988	27	3	-849841.071617381	2087256.35879268	"GLC"
-849835.118445827	2087289.01450817	28	3	-849841.071617381	2087256.35879268	"GLC"
-850036.73536018	2087255.29244201	29	3	-849841.071617381	2087256.35879268	"GLC"
-849884.839699036	2087347.77401626	30	3	-849841.071617381	2087256.35879268	"GLC"
-849711.481659446	2087248.67036704	31	3	-849841.071617381	2087256.35879268	"GLC"
-849913.108109372	2087249.7055505	32	3	-849841.071617381	2087256.35879268	"GLC"
-849864.409265623	2087266.24392893	33	3	-849841.071617381	2087256.35879268	"GLC"
-849851.433667959	2087366.41870769	34	3	-849841.071617381	2087256.35879268	"GLC"
-849970.763246362	2087227.1357469	35	3	-849841.071617381	2087256.35879268	"GLC"
-849923.269331523	2087219.91647476	36	3	-849841.071617381	2087256.35879268	"GLC"
-849875.510851512	2087292.26881794	37	3	-849841.071617381	2087256.35879268	"GLC"
-849622.12645567	2087266.30157818	38	3	-849841.071617381	2087256.35879268	"GLC"
-849860.934818979	2087277.59044373	39	3	-849841.071617381	2087256.35879268	"GLC"
-849849.040163018	2087261.4620926	40	3	-849841.071617381	2087256.35879268	"GLC"
-849996.708981588	2087350.11837964	41	3	-849841.071617381	2087256.35879268	"GLC"
-849975.967192033	2087260.68343128	42	3	-849841.071617381	2087256.35879268	"GLC"
-849822.372249559	2087287.82778709	43	3	-849841.071617381	2087256.35879268	"GLC"
-849934.370776507	2086999.23817972	1	4	-849796.604826855	2087061.76951976	"GLC"
-849767.263594197	2087191.27518093	2	4	-849796.604826855	2087061.76951976	"GLC"
-849819.811260264	2087009.2468787	3	4	-849796.604826855	2087061.76951976	"GLC"
-849667.600521303	2087075.52809638	4	4	-849796.604826855	2087061.76951976	"GLC"
-849725.058213064	2087081.7315992	5	4	-849796.604826855	2087061.76951976	"GLC"
-849784.508549125	2087030.67032627	6	4	-849796.604826855	2087061.76951976	"GLC"
-849712.533150691	2086924.74115363	7	4	-849796.604826855	2087061.76951976	"GLC"
-849779.506403813	2086966.36776782	8	4	-849796.604826855	2087061.76951976	"GLC"
-849711.73047001	2087031.30430698	9	4	-849796.604826855	2087061.76951976	"GLC"
-849785.255078404	2087041.09094751	10	4	-849796.604826855	2087061.76951976	"GLC"
-849767.314596012	2087007.8007088	11	4	-849796.604826855	2087061.76951976	"GLC"
-849906.763921095	2087036.99277875	12	4	-849796.604826855	2087061.76951976	"GLC"
-849784.903402257	2087047.41665813	13	4	-849796.604826855	2087061.76951976	"GLC"
-849684.86836204	2087092.50858255	14	4	-849796.604826855	2087061.76951976	"GLC"
-849728.168999827	2087040.47852745	15	4	-849796.604826855	2087061.76951976	"GLC"
-849777.813305734	2087041.3508695	16	4	-849796.604826855	2087061.76951976	"GLC"
-849774.397057804	2087090.42776261	17	4	-849796.604826855	2087061.76951976	"GLC"
-849614.584901778	2087001.0217004	18	4	-849796.604826855	2087061.76951976	"GLC"
-849754.40682177	2086974.60719295	19	4	-849796.604826855	2087061.76951976	"GLC"
-849793.259801187	2086910.76164166	20	4	-849796.604826855	2087061.76951976	"GLC"
-849771.01508586	2087092.33668023	21	4	-849796.604826855	2087061.76951976	"GLC"
-849784.688292498	2087054.73786379	22	4	-849796.604826855	2087061.76951976	"GLC"
-849786.725223255	2087065.05025925	23	4	-849796.604826855	2087061.76951976	"GLC"
-849774.74625232	2087204.61185479	24	4	-849796.604826855	2087061.76951976	"GLC"
-849925.760554253	2087059.52120556	25	4	-849796.604826855	2087061.76951976	"GLC"
-849783.313751875	2087077.78191784	26	4	-849796.604826855	2087061.76951976	"GLC"
-849978.964612672	2086979.62925692	27	4	-849796.604826855	2087061.76951976	"GLC"
-849728.785729586	2087085.84489354	28	4	-849796.604826855	2087061.76951976	"GLC"
-849783.036913495	2086931.60398311	29	4	-849796.604826855	2087061.76951976	"GLC"
-849743.883160283	2087105.41539053	30	4	-849796.604826855	2087061.76951976	"GLC"
-849682.946746112	2087055.89583623	31	4	-849796.604826855	2087061.76951976	"GLC"
-849780.054232992	2087061.36810564	32	4	-849796.604826855	2087061.76951976	"GLC"
-849965.919627744	2087117.36459485	33	4	-849796.604826855	2087061.76951976	"GLC"
-849759.280046052	2087216.41254034	34	4	-849796.604826855	2087061.76951976	"GLC"
-849925.340723301	2087037.13743587	35	4	-849796.604826855	2087061.76951976	"GLC"
-849776.231485665	2087076.37673195	36	4	-849796.604826855	2087061.76951976	"GLC"
-849779.76058329	2087043.11645614	37	4	-849796.604826855	2087061.76951976	"GLC"
-849795.000956722	2086932.61064084	38	4	-849796.604826855	2087061.76951976	"GLC"
-857485.529348532	2102118.62550094	1	1	-857501.748781536	2102066.14418733	"LNG"
-857528.400398355	2102120.36990316	2	1	-857501.748781536	2102066.14418733	"LNG"
-857512.237548486	2101861.10776786	3	1	-857501.748781536	2102066.14418733	"LNG"
-857576.742871867	2102041.43848506	4	1	-857501.748781536	2102066.14418733	"LNG"
-857522.458963876	2102097.84875029	5	1	-857501.748781536	2102066.14418733	"LNG"
-857665.237877572	2102183.53549894	6	1	-857501.748781536	2102066.14418733	"LNG"
-857554.490550944	2101871.93656028	7	1	-857501.748781536	2102066.14418733	"LNG"
-857507.467372196	2102190.35377173	8	1	-857501.748781536	2102066.14418733	"LNG"
-857551.233558199	2102118.65312473	9	1	-857501.748781536	2102066.14418733	"LNG"
-857652.407166469	2102074.91159465	10	1	-857501.748781536	2102066.14418733	"LNG"
-857544.025631438	2102012.28913094	11	1	-857501.748781536	2102066.14418733	"LNG"
-857512.833545791	2102228.56838089	12	1	-857501.748781536	2102066.14418733	"LNG"
-857559.409109925	2102067.783672	13	1	-857501.748781536	2102066.14418733	"LNG"
-857504.895636966	2102109.68444422	14	1	-857501.748781536	2102066.14418733	"LNG"
-857503.619594296	2102118.31241141	15	1	-857501.748781536	2102066.14418733	"LNG"
-857515.090491924	2101867.44364419	16	1	-857501.748781536	2102066.14418733	"LNG"
-857616.730315709	2102014.6135151	17	1	-857501.748781536	2102066.14418733	"LNG"
-857495.472739465	2102078.23537405	18	1	-857501.748781536	2102066.14418733	"LNG"
-857634.337498952	2102026.15455774	19	1	-857501.748781536	2102066.14418733	"LNG"
-857521.071597163	2101801.23463031	20	1	-857501.748781536	2102066.14418733	"LNG"
-857490.708152041	2102114.51578819	21	1	-857501.748781536	2102066.14418733	"LNG"
-857559.353789397	2102108.88155393	22	1	-857501.748781536	2102066.14418733	"LNG"
-857541.691046027	2102050.82184626	23	1	-857501.748781536	2102066.14418733	"LNG"
-857511.04926399	2102101.99712528	24	1	-857501.748781536	2102066.14418733	"LNG"
-857618.921135318	2102101.68611808	25	1	-857501.748781536	2102066.14418733	"LNG"
-857560.110504516	2102032.64483428	26	1	-857501.748781536	2102066.14418733	"LNG"
-857513.236468797	2102253.5311608	27	1	-857501.748781536	2102066.14418733	"LNG"
-857464.632668075	2102105.7674859	28	1	-857501.748781536	2102066.14418733	"LNG"
-857509.386153118	2102115.7382429	29	1	-857501.748781536	2102066.14418733	"LNG"
-857510.194527702	2102073.63166356	30	1	-857501.748781536	2102066.14418733	"LNG"
-857514.014476393	2102301.44278134	31	1	-857501.748781536	2102066.14418733	"LNG"
-857515.463454315	2102081.05653468	32	1	-857501.748781536	2102066.14418733	"LNG"
-857589.684655113	2101838.97410902	33	1	-857501.748781536	2102066.14418733	"LNG"
-857482.19455962	2102298.99607242	34	1	-857501.748781536	2102066.14418733	"LNG"
-857494.640158699	2102340.37799202	35	1	-857501.748781536	2102066.14418733	"LNG"
-857535.720249061	2102028.50678108	36	1	-857501.748781536	2102066.14418733	"LNG"
-857573.75742171	2102096.88886106	37	1	-857501.748781536	2102066.14418733	"LNG"
-857521.370807843	2101849.17326177	38	1	-857501.748781536	2102066.14418733	"LNG"
-857595.579148251	2102054.73784049	39	1	-857501.748781536	2102066.14418733	"LNG"
-857467.460723325	2102121.1596185	40	1	-857501.748781536	2102066.14418733	"LNG"
-857484.12849836	2102080.88007649	41	1	-857501.748781536	2102066.14418733	"LNG"
-857496.57251194	2102113.31917951	42	1	-857501.748781536	2102066.14418733	"LNG"
-857365.985154693	2102238.80605765	43	1	-857501.748781536	2102066.14418733	"LNG"
-857505.303913466	2102321.14724837	44	1	-857501.748781536	2102066.14418733	"LNG"
-857507.509665897	2102202.36203823	45	1	-857501.748781536	2102066.14418733	"LNG"
-857624.248861613	2102019.52191674	46	1	-857501.748781536	2102066.14418733	"LNG"
-857238.941815387	2101734.73273127	1	2	-857248.639705935	2101777.15884473	"LNG"
-857191.420603603	2101503.3198187	2	2	-857248.639705935	2101777.15884473	"LNG"
-857124.292423246	2101794.85221825	3	2	-857248.639705935	2101777.15884473	"LNG"
-857231.811251856	2101823.48956726	4	2	-857248.639705935	2101777.15884473	"LNG"
-857230.120323735	2101556.80330476	5	2	-857248.639705935	2101777.15884473	"LNG"
-857231.468278945	2101772.79496072	6	2	-857248.639705935	2101777.15884473	"LNG"
-857418.819884287	2101741.19512569	7	2	-857248.639705935	2101777.15884473	"LNG"
-857242.690159167	2101738.58096892	8	2	-857248.639705935	2101777.15884473	"LNG"
-857243.912710746	2101798.9105182	9	2	-857248.639705935	2101777.15884473	"LNG"
-857108.447631952	2101572.92265915	10	2	-857248.639705935	2101777.15884473	"LNG"
-857250.092242684	2101866.68359409	11	2	-857248.639705935	2101777.15884473	"LNG"
-857233.475549136	2101818.21744951	12	2	-857248.639705935	2101777.15884473	"LNG"
-857242.29595603	2101804.95434201	13	2	-857248.639705935	2101777.15884473	"LNG"
-857223.969242491	2101803.72118392	14	2	-857248.639705935	2101777.15884473	"LNG"
-857212.511404404	2101803.37639254	15	2	-857248.639705935	2101777.15884473	"LNG"
-857232.8066832	2101740.5103516	16	2	-857248.639705935	2101777.15884473	"LNG"
-857227.492761652	2101777.20023553	17	2	-857248.639705935	2101777.15884473	"LNG"
-857258.721996429	2101536.63877	18	2	-857248.639705935	2101777.15884473	"LNG"
-857079.198957403	2101822.69788989	19	2	-857248.639705935	2101777.15884473	"LNG"
-857246.957051257	2101792.61323857	20	2	-857248.639705935	2101777.15884473	"LNG"
-857241.947491035	2101755.05106816	21	2	-857248.639705935	2101777.15884473	"LNG"
-857240.591030313	2101799.92523441	22	2	-857248.639705935	2101777.15884473	"LNG"
-857238.646667237	2101619.19823016	23	2	-857248.639705935	2101777.15884473	"LNG"
-857225.001039799	2101749.35762739	24	2	-857248.639705935	2101777.15884473	"LNG"
-857230.956704719	2101823.67118083	25	2	-857248.639705935	2101777.15884473	"LNG"
-857222.210028708	2101748.62514137	26	2	-857248.639705935	2101777.15884473	"LNG"
-857227.215979975	2101826.69538988	27	2	-857248.639705935	2101777.15884473	"LNG"
-857400.697504054	2101657.90425189	28	2	-857248.639705935	2101777.15884473	"LNG"
-857243.433339511	2101586.58996248	29	2	-857248.639705935	2101777.15884473	"LNG"
-857124.3855471	2101723.53615449	30	2	-857248.639705935	2101777.15884473	"LNG"
-857208.637458447	2101750.45817519	31	2	-857248.639705935	2101777.15884473	"LNG"
-857226.747612792	2101736.29573356	32	2	-857248.639705935	2101777.15884473	"LNG"
-857246.473469733	2101762.18980356	33	2	-857248.639705935	2101777.15884473	"LNG"
-857112.548823791	2101814.77380011	34	2	-857248.639705935	2101777.15884473	"LNG"
-857206.503027031	2101747.31900724	35	2	-857248.639705935	2101777.15884473	"LNG"
-857258.368195977	2101611.16857681	36	2	-857248.639705935	2101777.15884473	"LNG"
-857120.253342075	2101807.51268222	37	2	-857248.639705935	2101777.15884473	"LNG"
-857228.606911231	2101821.82556209	38	2	-857248.639705935	2101777.15884473	"LNG"
-857245.807253037	2101738.04410508	39	2	-857248.639705935	2101777.15884473	"LNG"
-857236.5140965	2101805.02598631	40	2	-857248.639705935	2101777.15884473	"LNG"
-857241.256598471	2101882.06854632	41	2	-857248.639705935	2101777.15884473	"LNG"
-857422.580419093	2101781.75037856	42	2	-857248.639705935	2101777.15884473	"LNG"
-857232.174804335	2101749.49571447	43	2	-857248.639705935	2101777.15884473	"LNG"
-857066.036293665	2101497.34167869	44	2	-857248.639705935	2101777.15884473	"LNG"
-857201.725750217	2101622.15297186	45	2	-857248.639705935	2101777.15884473	"LNG"
-857163.241889049	2101722.37305982	46	2	-857248.639705935	2101777.15884473	"LNG"
-857210.866424018	2102254.53370262	1	3	-857212.844573905	2102208.62768559	"LNG"
-857226.381317675	2102410.92578137	2	3	-857212.844573905	2102208.62768559	"LNG"
-857169.5842708	2102191.18763346	3	3	-857212.844573905	2102208.62768559	"LNG"
-857207.001952042	2102252.90712238	4	3	-857212.844573905	2102208.62768559	"LNG"
-857183.999075298	2102191.84827144	5	3	-857212.844573905	2102208.62768559	"LNG"
-857193.530583797	2102211.98361143	6	3	-857212.844573905	2102208.62768559	"LNG"
-857205.237329752	2102221.58940825	7	3	-857212.844573905	2102208.62768559	"LNG"
-857195.109249404	2102259.07493425	8	3	-857212.844573905	2102208.62768559	"LNG"
-857127.150793405	2102419.05530099	9	3	-857212.844573905	2102208.62768559	"LNG"
-857188.205601486	2102276.08969238	10	3	-857212.844573905	2102208.62768559	"LNG"
-857206.851879221	2102224.54122731	11	3	-857212.844573905	2102208.62768559	"LNG"
-857207.024720407	2102210.33039195	12	3	-857212.844573905	2102208.62768559	"LNG"
-857212.525804741	2102175.45205112	13	3	-857212.844573905	2102208.62768559	"LNG"
-857114.555687372	2102074.67917237	14	3	-857212.844573905	2102208.62768559	"LNG"
-857213.941809788	2102473.27655382	15	3	-857212.844573905	2102208.62768559	"LNG"
-857177.811305179	2102185.39159636	16	3	-857212.844573905	2102208.62768559	"LNG"
-857189.1846714	2102189.59303258	17	3	-857212.844573905	2102208.62768559	"LNG"
-857179.695134861	2102445.5634776	18	3	-857212.844573905	2102208.62768559	"LNG"
-857222.010033857	2102472.40327497	19	3	-857212.844573905	2102208.62768559	"LNG"
-857170.583580052	2102243.82474118	20	3	-857212.844573905	2102208.62768559	"LNG"
-857200.837064691	2102239.62887443	21	3	-857212.844573905	2102208.62768559	"LNG"
-857212.85411103	2102256.04954601	22	3	-857212.844573905	2102208.62768559	"LNG"
-857093.01168909	2101984.69440911	23	3	-857212.844573905	2102208.62768559	"LNG"
-857205.771607142	2102240.57888029	24	3	-857212.844573905	2102208.62768559	"LNG"
-857229.385823216	2102426.20165913	25	3	-857212.844573905	2102208.62768559	"LNG"
-857168.888205894	2102203.42526769	26	3	-857212.844573905	2102208.62768559	"LNG"
-857226.434635312	2102249.59235701	27	3	-857212.844573905	2102208.62768559	"LNG"
-857215.732117656	2102163.52992678	28	3	-857212.844573905	2102208.62768559	"LNG"
-857226.113610812	2102092.68093574	29	3	-857212.844573905	2102208.62768559	"LNG"
-857168.117566001	2102259.63425657	30	3	-857212.844573905	2102208.62768559	"LNG"
-857203.423541743	2102260.25452533	31	3	-857212.844573905	2102208.62768559	"LNG"
-857109.888532534	2102487.68719559	32	3	-857212.844573905	2102208.62768559	"LNG"
-857209.760035726	2102316.06405703	33	3	-857212.844573905	2102208.62768559	"LNG"
-857224.818154492	2102375.65918369	34	3	-857212.844573905	2102208.62768559	"LNG"
-857210.368523987	2102157.08131227	35	3	-857212.844573905	2102208.62768559	"LNG"
-857211.692061905	2102181.39584613	36	3	-857212.844573905	2102208.62768559	"LNG"
-857214.416264768	2102241.19042633	37	3	-857212.844573905	2102208.62768559	"LNG"
-857390.395191104	2102273.47103843	38	3	-857212.844573905	2102208.62768559	"LNG"
-857184.165544226	2102089.22464756	39	3	-857212.844573905	2102208.62768559	"LNG"
-857198.919449085	2102118.11766975	40	3	-857212.844573905	2102208.62768559	"LNG"
-857162.098782328	2102181.31614675	41	3	-857212.844573905	2102208.62768559	"LNG"
-857215.261379241	2102180.96838246	42	3	-857212.844573905	2102208.62768559	"LNG"
-857194.507798502	2102157.80354864	43	3	-857212.844573905	2102208.62768559	"LNG"
-857209.915213877	2102180.15570507	44	3	-857212.844573905	2102208.62768559	"LNG"
-857204.055779062	2102202.01141588	45	3	-857212.844573905	2102208.62768559	"LNG"
-857182.9360449	2102246.84355228	46	3	-857212.844573905	2102208.62768559	"LNG"
-857203.575806341	2102237.19989932	47	3	-857212.844573905	2102208.62768559	"LNG"
-857214.113916239	2101525.60655372	1	4	-857321.099408514	2101731.19473254	"LNG"
-857324.827007517	2101471.54578954	2	4	-857321.099408514	2101731.19473254	"LNG"
-857386.460951334	2101704.58833759	3	4	-857321.099408514	2101731.19473254	"LNG"
-857322.684791571	2101717.33921202	4	4	-857321.099408514	2101731.19473254	"LNG"
-857320.60622191	2101474.68819168	5	4	-857321.099408514	2101731.19473254	"LNG"
-857507.988930695	2101747.20009665	6	4	-857321.099408514	2101731.19473254	"LNG"
-857324.353245862	2101692.26397422	7	4	-857321.099408514	2101731.19473254	"LNG"
-857163.231882302	2101645.68387065	8	4	-857321.099408514	2101731.19473254	"LNG"
-857324.045298863	2101865.49979683	9	4	-857321.099408514	2101731.19473254	"LNG"
-857369.224672124	2101770.99552175	10	4	-857321.099408514	2101731.19473254	"LNG"
-857321.243195842	2101721.20635045	11	4	-857321.099408514	2101731.19473254	"LNG"
-857339.373704381	2101826.78956829	12	4	-857321.099408514	2101731.19473254	"LNG"
-857214.536099891	2101775.33906041	13	4	-857321.099408514	2101731.19473254	"LNG"
-857328.673123509	2101787.45324437	14	4	-857321.099408514	2101731.19473254	"LNG"
-857130.051721343	2101723.23617097	15	4	-857321.099408514	2101731.19473254	"LNG"
-857328.281949649	2101781.36543154	16	4	-857321.099408514	2101731.19473254	"LNG"
-857339.766007108	2101583.89200681	17	4	-857321.099408514	2101731.19473254	"LNG"
-857372.500929778	2101720.04638672	18	4	-857321.099408514	2101731.19473254	"LNG"
-857321.556657149	2101701.39430615	19	4	-857321.099408514	2101731.19473254	"LNG"
-857416.616793445	2101506.49757674	20	4	-857321.099408514	2101731.19473254	"LNG"
-857498.407170738	2101722.88045477	21	4	-857321.099408514	2101731.19473254	"LNG"
-857367.569485427	2101782.31630455	22	4	-857321.099408514	2101731.19473254	"LNG"
-857325.396870459	2101701.34150398	23	4	-857321.099408514	2101731.19473254	"LNG"
-857486.62497981	2101685.97236518	24	4	-857321.099408514	2101731.19473254	"LNG"
-857338.817672561	2101624.57555211	25	4	-857321.099408514	2101731.19473254	"LNG"
-857223.23235314	2101732.40183375	26	4	-857321.099408514	2101731.19473254	"LNG"
-857364.4522521	2101786.69522591	27	4	-857321.099408514	2101731.19473254	"LNG"
-857318.913234754	2101700.20362128	28	4	-857321.099408514	2101731.19473254	"LNG"
-857478.045963134	2101464.18231922	29	4	-857321.099408514	2101731.19473254	"LNG"
-857352.370201916	2101777.68004175	30	4	-857321.099408514	2101731.19473254	"LNG"
-857306.23970639	2101493.39171048	31	4	-857321.099408514	2101731.19473254	"LNG"
-857384.054295853	2101681.7390255	32	4	-857321.099408514	2101731.19473254	"LNG"
-848502.343104334	2081333.46745941	1	1	-848508.805788654	2081341.40823637	"SLV"
-848367.681337663	2081412.90686182	2	1	-848508.805788654	2081341.40823637	"SLV"
-848521.27734961	2081234.28293164	3	1	-848508.805788654	2081341.40823637	"SLV"
-848388.69397253	2081357.95155435	4	1	-848508.805788654	2081341.40823637	"SLV"
-848504.899011912	2081320.62284796	5	1	-848508.805788654	2081341.40823637	"SLV"
-848487.918068209	2081319.56566542	6	1	-848508.805788654	2081341.40823637	"SLV"
-848495.04498485	2081327.08509618	7	1	-848508.805788654	2081341.40823637	"SLV"
-848505.020498204	2081314.13513886	8	1	-848508.805788654	2081341.40823637	"SLV"
-848360.470230557	2081360.02036554	9	1	-848508.805788654	2081341.40823637	"SLV"
-848508.803486185	2081311.63164756	10	1	-848508.805788654	2081341.40823637	"SLV"
-848361.87107058	2081385.300289	11	1	-848508.805788654	2081341.40823637	"SLV"
-848517.327627546	2081469.37970018	12	1	-848508.805788654	2081341.40823637	"SLV"
-848313.786479086	2081373.09210449	13	1	-848508.805788654	2081341.40823637	"SLV"
-848489.75943491	2081366.23674834	14	1	-848508.805788654	2081341.40823637	"SLV"
-848519.809754324	2081239.86620853	15	1	-848508.805788654	2081341.40823637	"SLV"
-848507.995076971	2081314.80416926	16	1	-848508.805788654	2081341.40823637	"SLV"
-848488.584378967	2081312.11845722	17	1	-848508.805788654	2081341.40823637	"SLV"
